4,0,1,[0.97, 0.96, 0.96, 0.96]
4,0,2,[0.94, 0.95, 0.96, 0.96]
4,0,3,[0.92, 0.93, 0.94, 0.94]
4,0,4,[0.96, 0.96, 0.96, 0.96]
4,0,5,[0.93, 0.95, 0.96, 0.96]
4,0,6,[0.95, 0.96, 0.96, 0.96]
4,0,7,[0.96, 0.97, 0.97, 0.97]
4,0,8,[1.0, 1.0, 1.0, 1.0]
4,0,9,[0.93, 0.95, 0.96, 0.96]
4,0,10,[0.96, 0.96, 0.96, 0.96]
4,1,0,[0.89, 0.92, 0.92, 0.93]
4,1,1,[0.95, 0.93, 0.92, 0.92]
4,1,2,[0.89, 0.9, 0.9, 0.91]
4,1,3,[1.0, 0.98, 0.97, 0.97]
4,1,4,[0.9, 0.9, 0.91, 0.91]
4,1,5,[0.89, 0.92, 0.92, 0.93]
4,1,6,[0.96, 0.97, 0.97, 0.97]
4,1,7,[0.9, 0.92, 0.92, 0.93]
4,1,8,[0.99, 0.95, 0.94, 0.94]
4,1,9,[0.9, 0.9, 0.89, 0.89]
4,1,10,[0.99, 0.98, 0.98, 0.97]
4,2,0,[0.95, 0.95, 0.94, 0.93]
4,2,1,[0.97, 0.97, 0.96, 0.95]
4,2,2,[0.99, 0.96, 0.95, 0.94]
4,2,3,[0.84, 0.86, 0.87, 0.88]
4,2,4,[0.95, 0.94, 0.94, 0.94]
4,2,5,[0.94, 0.94, 0.93, 0.92]
4,2,6,[0.93, 0.95, 0.95, 0.95]
4,2,7,[0.99, 0.99, 0.99, 0.99]
4,2,8,[1.0, 1.0, 0.98, 0.97]
4,2,9,[1.0, 0.98, 0.98, 0.98]
4,2,10,[0.97, 0.98, 0.98, 0.98]
4,3,0,[0.92, 0.94, 0.95, 0.95]
4,3,1,[0.92, 0.93, 0.93, 0.93]
4,3,2,[0.92, 0.92, 0.92, 0.92]
4,3,3,[0.94, 0.93, 0.93, 0.94]
4,3,4,[0.81, 0.84, 0.88, 0.89]
4,3,5,[0.93, 0.93, 0.94, 0.95]
4,3,6,[0.96, 0.96, 0.97, 0.97]
4,3,7,[0.93, 0.95, 0.96, 0.96]
4,3,8,[0.97, 0.98, 0.98, 0.97]
4,3,9,[0.9, 0.89, 0.9, 0.9]
4,3,10,[0.9, 0.91, 0.9, 0.9]
4,4,0,[0.95, 0.94, 0.94, 0.94]
4,4,1,[0.96, 0.93, 0.93, 0.92]
4,4,2,[0.99, 0.98, 0.98, 0.98]
4,4,3,[0.99, 0.99, 0.99, 0.99]
4,4,4,[0.98, 0.97, 0.96, 0.96]
4,4,5,[0.98, 0.98, 0.98, 0.98]
4,4,6,[0.95, 0.96, 0.96, 0.96]
4,4,7,[0.93, 0.93, 0.92, 0.92]
4,4,8,[0.82, 0.84, 0.85, 0.85]
4,4,9,[0.75, 0.76, 0.77, 0.77]
4,4,10,[0.74, 0.74, 0.74, 0.74]
4,5,0,[0.93, 0.94, 0.94, 0.95]
4,5,1,[0.92, 0.94, 0.94]
4,5,2,[1.0, 1.0, 0.97, 0.96]
4,5,3,[0.95, 0.95, 0.94, 0.92]
4,5,4,[0.96, 0.97, 0.97, 0.97]
4,5,5,[0.97, 0.95, 0.94, 0.94]
4,5,6,[0.85, 0.84, 0.84, 0.84]
4,5,7,[0.81, 0.78, 0.79, 0.79]
4,5,8,[0.73, 0.73, 0.72]
4,5,9,[0.7, 0.7, 0.7, 0.69]
4,5,10,[0.67, 0.66, 0.66, 0.66]
4,6,0,[0.92, 0.92, 0.93]
4,6,1,[0.92, 0.94, 0.94, 0.94]
4,6,2,[0.98, 0.98, 0.98, 0.97]
4,6,3,[0.99, 0.99, 0.99, 0.99]
4,6,4,[0.97, 0.96, 0.96, 0.96]
4,6,5,[0.83, 0.84, 0.86, 0.86]
4,6,6,[0.78, 0.79, 0.78, 0.79]
4,6,7,[0.68, 0.68, 0.68, 0.69]
4,6,8,[0.66, 0.66, 0.66, 0.66]
4,6,9,[0.6, 0.6, 0.61, 0.61]
4,6,10,[0.56, 0.57, 0.57, 0.57]
4,7,0,[0.99, 0.96, 0.95, 0.95]
4,7,1,[0.96, 0.97, 0.97, 0.97]
4,7,2,[0.99, 0.99, 0.99, 0.99]
4,7,3,[0.94, 0.94, 0.94, 0.94]
4,7,4,[0.8, 0.81, 0.81, 0.81]
4,7,5,[0.73, 0.73, 0.73, 0.73]
4,7,6,[0.63, 0.64, 0.64, 0.65]
4,7,7,[0.6, 0.6, 0.6, 0.6]
4,7,8,[0.59, 0.59, 0.59, 0.59]
4,7,9,[0.5, 0.49, 0.49, 0.5]
4,7,10,[0.45, 0.44, 0.44]
4,8,0,[0.97, 0.97, 0.97, 0.98]
4,8,1,[0.92, 0.92, 0.94, 0.94]
4,8,2,[0.96, 0.94, 0.95, 0.95]
4,8,3,[0.84, 0.84, 0.85, 0.85]
4,8,4,[0.66, 0.69, 0.7, 0.71]
4,8,5,[0.65, 0.68, 0.7, 0.7]
4,8,6,[0.6, 0.61, 0.61, 0.61]
4,8,7,[0.57, 0.57, 0.57, 0.57]
4,8,8,[0.47, 0.47, 0.48, 0.48]
4,8,9,[0.46, 0.46, 0.45, 0.45]
4,8,10,[0.43, 0.42, 0.42, 0.42]
4,9,0,[0.91, 0.92, 0.91, 0.9]
4,9,1,[1.0, 0.98, 0.98, 0.98]
4,9,2,[0.97, 0.96, 0.95, 0.94]
4,9,3,[0.78, 0.79, 0.77, 0.77]
4,9,4,[0.73, 0.72, 0.72, 0.72]
4,9,5,[0.63, 0.63, 0.64, 0.64]
4,9,6,[0.57, 0.57, 0.57, 0.57]
4,9,7,[0.5, 0.5, 0.49, 0.49]
4,9,8,[0.44, 0.44, 0.44]
4,9,9,[0.39, 0.39, 0.39, 0.38]
4,9,10,[0.37, 0.36, 0.36, 0.36]
4,10,0,[0.84, 0.89, 0.92, 0.93]
4,10,1,[0.99, 0.99, 0.98, 0.98]
4,10,2,[0.93, 0.93, 0.93, 0.93]
4,10,3,[0.73, 0.73, 0.73, 0.73]
4,10,4,[0.61, 0.6, 0.6, 0.6]
4,10,5,[0.54, 0.54, 0.54, 0.54]
4,10,6,[0.47, 0.47, 0.47, 0.47]
4,10,7,[0.42, 0.42, 0.42, 0.42]
4,10,8,[0.38, 0.38, 0.38, 0.38]
4,10,9,[0.34, 0.34, 0.34, 0.34]
4,10,10,[0.28, 0.29, 0.29, 0.29]
5,0,0,[0.95, 0.95, 0.95, 0.94]
5,0,1,[0.93, 0.94, 0.94, 0.94]
5,0,2,[0.88, 0.9, 0.91, 0.91]
5,0,3,[0.96, 0.95, 0.95, 0.95]
5,0,4,[0.94, 0.96, 0.95, 0.95]
5,0,5,[0.99, 0.97, 0.96, 0.95]
5,0,6,[0.91, 0.92, 0.92, 0.92]
5,0,7,[0.92, 0.93, 0.93, 0.94]
5,0,8,[0.96, 0.96, 0.96, 0.95]
5,0,9,[1.0, 0.98, 0.97, 0.97]
5,0,10,[0.93, 0.94, 0.94, 0.94]
5,1,0,[0.92, 0.93, 0.93, 0.93]
5,1,1,[0.95, 0.93, 0.93, 0.93]
5,1,2,[0.86, 0.88, 0.9, 0.91]
5,1,3,[0.89, 0.88, 0.88, 0.89]
5,1,4,[0.91, 0.91, 0.9, 0.9]
5,1,5,[0.88, 0.91, 0.91, 0.92]
5,1,6,[0.93, 0.94, 0.92, 0.92]
5,1,7,[0.87, 0.88, 0.89, 0.89]
5,1,8,[0.92, 0.93, 0.94, 0.93]
5,1,9,[0.97, 0.97, 0.97, 0.97]
5,1,10,[0.95, 0.95, 0.95, 0.94]
5,2,0,[0.93, 0.9, 0.9, 0.9]
5,2,1,[0.86, 0.89, 0.9, 0.9]
5,2,2,[0.91, 0.91, 0.92, 0.93]
5,2,3,[0.89, 0.91, 0.92, 0.93]
5,2,4,[0.99, 0.99, 0.99, 0.99]
5,2,5,[0.97, 0.97, 0.95, 0.94]
5,2,6,[1.0, 0.99, 0.98, 0.97]
5,2,7,[0.99, 0.99, 0.99, 0.98]
5,2,8,[1.0, 0.99, 0.99, 0.99]
5,2,9,[0.97, 0.97, 0.97, 0.98]
5,2,10,[0.96, 0.96, 0.96, 0.95]
5,3,0,[0.92, 0.92, 0.92, 0.92]
5,3,1,[0.97, 0.96, 0.96, 0.95]
5,3,2,[0.9, 0.9, 0.91, 0.91]
5,3,3,[0.98, 0.98, 0.98, 0.98]
5,3,4,[1.0, 0.96, 0.97, 0.97]
5,3,5,[0.99, 0.99, 0.97, 0.96]
5,3,6,[0.96, 0.96, 0.97, 0.97]
