4,3,10,[0.99, 0.99, 0.99, 0.98]
4,4,0,[0.95, 0.95, 0.95, 0.95]
4,4,1,[0.9, 0.92, 0.92, 0.93]
4,4,2,[0.86, 0.86, 0.87, 0.89]
4,4,3,[0.88, 0.87, 0.88, 0.89]
4,4,4,[0.99, 0.99, 0.97, 0.96]
4,4,5,[0.85, 0.85, 0.87, 0.89]
4,4,6,[0.88, 0.92, 0.94, 0.95]
4,4,7,[0.86, 0.87, 0.86, 0.87]
4,4,8,[0.99, 0.99, 0.97, 0.97]
4,4,9,[0.9, 0.82, 0.83, 0.85]
4,4,10,[1.0, 1.0, 1.0, 1.0]
4,5,0,[0.91, 0.93, 0.94, 0.94]
4,5,1,[0.95, 0.94, 0.94, 0.94]
4,5,2,[0.99, 0.96, 0.96, 0.96]
4,5,3,[0.96, 0.97, 0.97, 0.96]
4,5,4,[0.99, 0.99, 0.99, 0.99]
4,5,5,[0.82, 0.87, 0.89, 0.89]
4,5,6,[1.0, 0.93, 0.92, 0.92]
4,5,7,[0.85, 0.9, 0.92, 0.93]
4,5,8,[1.0, 1.0, 1.0, 1.0]
4,5,9,[1.0, 1.0, 1.0, 1.0]
4,5,10,[1.0, 1.0, 0.99, 0.97]
4,6,0,[0.99, 0.96, 0.96, 0.96]
4,6,1,[0.86, 0.9, 0.91, 0.91]
4,6,2,[0.99, 0.94, 0.93, 0.93]
4,6,3,[0.99, 0.99, 0.96, 0.95]
4,6,4,[0.98, 0.99, 0.96, 0.95]
4,6,5,[0.99, 0.95, 0.95, 0.96]
4,6,6,[0.99, 0.99, 0.99, 0.96]
4,6,7,[0.99, 0.99, 0.99, 0.99]
4,6,8,[0.99, 0.99, 0.99, 0.99]
4,6,9,[0.99, 0.99, 0.99, 0.99]
4,6,10,[0.96, 0.96, 0.97, 0.97]
4,7,0,[0.98, 0.98, 0.98, 0.99]
4,7,1,[0.92, 0.9, 0.9, 0.9]
4,7,2,[0.95, 0.96, 0.95, 0.95]
4,7,3,[0.84, 0.89, 0.89, 0.9]
4,7,4,[0.81, 0.82, 0.85, 0.88]
4,7,5,[1.0, 0.98, 0.98, 0.98]
4,7,6,[0.98, 0.99, 0.96]
4,7,7,[0.99, 0.99, 0.98]
4,7,8,[0.97, 0.98, 0.98, 0.98]
4,7,9,[0.93, 0.93, 0.93, 0.94]
4,7,10,[0.93, 0.89, 0.87, 0.86]
4,8,0,[0.99, 0.99, 0.98]
4,8,1,[1.0, 1.0, 0.97]
4,8,2,[1.0, 0.99, 1.0]
4,8,3,[0.98, 0.96, 0.95, 0.95]
4,8,4,[0.82, 0.87, 0.9]
4,8,5,[0.98, 0.98, 0.98]
4,8,6,[0.96, 0.97, 0.97, 0.97]
4,8,7,[0.97, 0.97, 0.97, 0.97]
4,8,8,[0.96, 0.95, 0.95, 0.95]
4,8,9,[0.89, 0.89, 0.87, 0.87]
4,8,10,[0.82, 0.84, 0.84, 0.85]
4,9,0,[0.94, 0.94, 0.95]
4,9,1,[1.0, 1.0, 1.0, 1.0]
4,9,2,[0.75, 0.83, 0.86, 0.88]
4,9,3,[0.84, 0.88, 0.9, 0.92]
4,9,4,[0.98, 0.98, 0.99, 0.99]
4,9,5,[0.99, 0.99, 0.99, 0.99]
4,9,6,[0.94, 0.95, 0.95, 0.96]
4,9,7,[0.93, 0.93, 0.93, 0.93]
4,9,8,[0.89, 0.89, 0.89, 0.88]
4,9,9,[0.75, 0.81, 0.83, 0.83]
4,9,10,[0.8, 0.76, 0.73, 0.73]
4,10,0,[0.93, 0.94, 0.94, 0.95]
4,10,1,[0.94, 0.91, 0.91]
4,10,2,[0.98, 0.96, 0.96]
4,10,3,[0.92, 0.95, 0.96, 0.97]
4,10,4,[0.99, 0.97, 0.96]
4,10,5,[0.99, 0.98, 0.98, 0.97]
4,10,6,[0.94, 0.92, 0.92, 0.92]
4,10,7,[0.84, 0.83, 0.82, 0.82]
4,10,8,[0.79, 0.81, 0.81, 0.82]
4,10,9,[0.74, 0.77, 0.77, 0.76]
4,10,10,[0.64, 0.67, 0.68]
5,0,0,[0.99, 1.0, 1.0, 1.0]
5,0,1,[1.0, 1.0, 1.0, 0.99]
5,0,2,[0.98, 0.98, 0.99, 0.99]
5,0,3,[1.01, 1.0, 1.0, 1.0]
5,0,4,[0.99, 1.0, 1.0, 0.99]
5,0,5,[0.99, 0.99, 0.99, 0.99]
5,0,6,[0.99, 0.98, 0.98, 0.98]
5,0,7,[0.99, 0.98, 0.99, 0.99]
5,0,8,[0.98, 0.98, 0.99, 0.99]
5,0,9,[0.99, 0.99, 0.99, 0.99]
5,0,10,[1.0, 0.99, 0.99, 0.99]
5,1,0,[0.98, 0.98, 0.98]
5,1,1,[0.99, 0.99, 0.99, 0.99]
5,1,2,[0.99, 0.99, 0.99]
5,1,3,[0.99, 0.98, 0.98, 0.99]
5,1,4,[0.93, 0.95, 0.96, 0.96]
5,1,5,[0.99, 0.98, 0.98, 0.98]
5,1,6,[0.95, 0.97, 0.96, 0.96]
5,1,7,[0.94, 0.96, 0.96, 0.97]
5,1,8,[0.88, 0.92, 0.94, 0.95]
5,1,9,[0.99, 0.99, 0.99, 1.0]
5,1,10,[0.99, 0.99, 0.99, 0.98]
5,2,0,[0.94, 0.95, 0.95, 0.96]
5,2,1,[0.97, 0.97, 0.97, 0.98]
5,2,2,[0.94, 0.94, 0.94, 0.94]
5,2,3,[0.96, 0.95, 0.96, 0.97]
5,2,4,[0.97, 0.94, 0.94, 0.95]
5,2,5,[0.99, 0.99, 0.99, 0.99]
5,2,6,[0.89, 0.88, 0.89, 0.9]
5,2,7,[0.99, 0.99, 0.97, 0.96]
5,2,8,[0.96, 0.97, 0.98, 0.98]
5,2,9,[0.99, 0.99, 0.99, 0.98]
5,2,10,[0.87, 0.88, 0.9, 0.92]
5,3,0,[0.95, 0.96, 0.97, 0.97]
5,3,1,[0.92, 0.95, 0.96, 0.96]
5,3,2,[1.0, 0.99, 0.98]
5,3,3,[0.92, 0.95, 0.96, 0.96]
5,3,4,[0.91, 0.94, 0.93, 0.93]
5,3,5,[0.95, 0.97, 0.96, 0.95]
5,3,6,[0.98, 0.93, 0.92, 0.91]
5,3,7,[0.97, 0.93, 0.9, 0.89]
5,3,8,[0.95, 0.95, 0.96, 0.96]
5,3,9,[0.99, 0.98, 0.97, 0.96]
5,3,10,[0.79, 0.79, 0.79, 0.8]
5,4,0,[0.98, 0.98, 0.97, 0.97]
5,4,1,[0.95, 0.94, 0.94, 0.94]
5,4,2,[0.87, 0.91, 0.91, 0.92]
5,4,3,[0.87, 0.91, 0.92, 0.93]
5,4,4,[0.93, 0.92, 0.92, 0.93]
5,4,5,[0.88, 0.92, 0.92, 0.93]
5,4,6,[0.9, 0.92, 0.93]
5,4,7,[0.99, 1.0, 0.98]
5,4,8,[0.88, 0.91, 0.91, 0.91]
5,4,9,[0.94, 0.94, 0.94, 0.94]
5,4,10,[1.0, 1.0, 0.99, 0.99]
5,5,0,[0.98, 0.98, 0.98, 0.98]
5,5,1,[0.86, 0.9, 0.91, 0.92]
5,5,2,[0.83, 0.86, 0.89, 0.91]
5,5,3,[0.99, 0.95, 0.95, 0.96]
5,5,4,[0.87, 0.91, 0.93]
5,5,5,[0.99, 0.96, 0.95, 0.96]
5,5,6,[0.99, 0.89, 0.88, 0.89]
5,5,7,[1.0, 1.0, 1.0, 1.0]
5,5,8,[1.0, 0.95, 0.95, 0.95]
5,5,9,[0.99, 0.99, 0.99, 0.99]
5,5,10,[0.99, 0.99, 0.99, 0.99]
5,6,0,[0.97, 0.96, 0.95, 0.95]
5,6,1,[0.84, 0.89, 0.92, 0.93]
5,6,2,[0.88, 0.92, 0.93, 0.94]
5,6,3,[0.91, 0.92, 0.93, 0.93]
5,6,4,[0.98, 0.99, 0.99]
5,6,5,[0.95, 0.92, 0.92]
5,6,6,[1.0, 1.0, 1.0]
5,6,7,[0.98, 0.98, 0.98, 0.98]
5,6,8,[0.99, 0.99, 0.99, 0.99]
5,6,9,[0.97, 0.98, 0.98, 0.98]
5,6,10,[0.95, 0.94, 0.94, 0.94]
5,7,0,[0.96, 0.97, 0.97, 0.96]
5,7,1,[0.99, 0.93, 0.92, 0.92]
5,7,2,[0.98, 0.99, 0.97, 0.97]
5,7,3,[0.99, 0.94, 0.94, 0.94]
5,7,4,[0.99, 0.99, 0.99, 0.99]
5,7,5,[1.0, 0.99, 0.99, 0.99]
5,7,6,[0.98, 0.98, 0.99, 0.99]
5,7,7,[0.99, 0.99, 0.99, 0.99]
5,7,8,[1.0, 0.98, 0.98, 0.97]
5,7,9,[0.81, 0.85, 0.88, 0.89]
5,7,10,[0.94, 0.94, 0.93, 0.93]
5,8,0,[0.97, 0.98, 0.98, 0.98]
5,8,1,[0.91, 0.91, 0.92, 0.91]
5,8,2,[0.99, 0.99, 0.99, 0.98]
5,8,3,[0.99, 0.96, 0.96, 0.96]
5,8,4,[0.94, 0.96, 0.96, 0.97]
5,8,5,[0.99, 0.99, 0.99, 0.99]
5,8,6,[0.98, 0.98, 0.98, 0.99]
5,8,7,[0.92, 0.94, 0.95, 0.95]
5,8,8,[0.9, 0.9, 0.91, 0.92]
5,8,9,[0.96, 0.92, 0.89, 0.87]
5,8,10,[0.87, 0.85, 0.83, 0.83]
5,9,0,[0.96, 0.97, 0.97, 0.96]
5,9,1,[0.87, 0.91, 0.91]
5,9,2,[0.99, 0.99, 0.98, 0.97]
5,9,3,[0.82, 0.87, 0.9, 0.92]
5,9,4,[0.99, 0.99, 0.99, 0.97]
5,9,5,[0.99, 0.99, 0.99, 0.99]
5,9,6,[1.0, 0.98, 0.97, 0.97]
5,9,7,[0.91, 0.92, 0.91, 0.9]
5,9,8,[0.93, 0.92, 0.91, 0.92]
5,9,9,[0.82, 0.81, 0.8, 0.8]
5,9,10,[0.9, 0.87, 0.85, 0.84]
5,10,0,[0.97, 0.96, 0.96, 0.96]
5,10,1,[0.91, 0.94, 0.95, 0.95]
5,10,2,[0.98, 0.95, 0.92, 0.92]
5,10,3,[0.89, 0.92, 0.94, 0.95]
5,10,4,[0.99, 1.0, 0.99, 0.99]
5,10,5,[0.91, 0.92, 0.92, 0.92]
5,10,6,[0.86, 0.89, 0.9, 0.91]
5,10,7,[0.8, 0.79, 0.81, 0.82]
5,10,8,[0.66, 0.69, 0.73, 0.74]
5,10,9,[0.77, 0.8, 0.82, 0.82]
5,10,10,[0.66, 0.71, 0.72, 0.73]
6,0,0,[0.99, 0.99, 0.99, 0.99]
6,0,1,[0.97, 0.97, 0.98, 0.98]
6,0,2,[0.99, 0.99, 0.99, 0.99]
6,0,3,[0.98, 0.98, 0.98, 0.98]
6,0,4,[0.96, 0.97, 0.98, 0.98]
6,0,5,[0.98, 0.99, 0.99]
6,0,6,[0.99, 1.0, 1.0, 1.0]
6,0,7,[0.99, 0.99, 0.99, 0.99]
6,0,8,[0.99, 0.99, 0.99, 0.99]
6,0,9,[0.98, 0.98, 0.98, 0.98]
6,0,10,[0.98, 0.99, 0.99, 0.99]
6,1,0,[0.96, 0.94, 0.94, 0.95]
6,1,1,[0.95, 0.95, 0.96, 0.96]
6,1,2,[0.99, 0.99, 0.97, 0.96]
6,1,3,[0.85, 0.89, 0.9, 0.9]
6,1,4,[0.93, 0.92, 0.91, 0.91]
6,1,5,[0.95, 0.92, 0.9, 0.91]
6,1,6,[0.97, 0.94, 0.95, 0.95]
6,1,7,[0.9, 0.92, 0.91, 0.9]
6,1,8,[0.9, 0.93, 0.93, 0.93]
6,1,9,[0.92, 0.91, 0.92, 0.93]
6,1,10,[0.99, 0.99, 0.97, 0.96]
6,2,0,[0.96, 0.96, 0.96, 0.96]
6,2,1,[0.99, 0.98, 0.97, 0.96]
6,2,2,[0.88, 0.86, 0.86, 0.86]
6,2,3,[0.91, 0.91, 0.9, 0.91]
6,2,4,[0.99, 0.94, 0.94, 0.94]
6,2,5,[0.75, 0.79, 0.8, 0.81]
6,2,6,[1.0, 0.94, 0.92, 0.91]
6,2,7,[0.84, 0.77, 0.8, 0.83]
6,2,8,[0.98, 0.98, 0.95, 0.93]
6,2,9,[0.99, 0.96, 0.96, 0.96]
6,2,10,[0.98, 0.99, 0.99, 0.99]
6,3,0,[0.96, 0.95, 0.93]
6,3,1,[0.95, 0.94, 0.95]
6,3,2,[0.92, 0.92, 0.9, 0.88]
6,3,3,[0.85, 0.81, 0.82, 0.83]
6,3,4,[1.0, 1.0, 0.95, 0.94]
6,3,5,[0.87, 0.85, 0.84, 0.84]
6,3,6,[0.98, 0.94, 0.94, 0.94]
6,3,7,[0.99, 1.0, 1.0, 0.98]
6,3,8,[0.99, 0.99, 0.99, 0.99]
6,3,9,[0.95, 0.96, 0.97, 0.97]
6,3,10,[0.98, 0.98, 0.98, 0.98]
6,4,0,[0.99, 0.98, 0.96, 0.96]
6,4,1,[0.88, 0.92, 0.94, 0.95]
6,4,2,[0.91, 0.9, 0.92, 0.92]
6,4,3,[0.9, 0.92, 0.92, 0.92]
6,4,4,[0.9, 0.9, 0.88, 0.88]
6,4,5,[0.99, 0.99, 0.99, 0.99]
6,4,6,[0.98, 0.98, 0.98, 0.98]
6,4,7,[0.98, 0.97, 0.97, 0.97]
6,4,8,[0.94, 0.94, 0.95, 0.95]
6,4,9,[0.89, 0.9, 0.9, 0.9]
6,4,10,[0.84, 0.85, 0.86, 0.86]
6,5,0,[0.88, 0.91, 0.91, 0.91]
6,5,1,[0.98, 0.94, 0.9, 0.89]
6,5,2,[1.0, 1.0, 0.98]
6,5,3,[0.99, 0.99, 0.95]
6,5,4,[0.98, 0.99, 0.99, 0.99]
6,5,5,[0.98, 0.99, 0.99, 0.99]
6,5,6,[0.88, 0.91, 0.91, 0.92]
6,5,7,[0.96, 0.94, 0.94, 0.94]
6,5,8,[0.9, 0.91, 0.9, 0.9]
6,5,9,[0.87, 0.87, 0.87, 0.87]
6,5,10,[0.77, 0.79, 0.78, 0.78]
6,6,0,[0.87, 0.89, 0.91, 0.92]
6,6,1,[0.75, 0.83, 0.85, 0.86]
6,6,2,[0.72, 0.78, 0.83, 0.86]
6,6,3,[0.82, 0.88, 0.91, 0.92]
6,6,4,[0.99, 0.98, 0.97, 0.96]
6,6,5,[0.93, 0.91, 0.92, 0.92]
6,6,6,[0.85, 0.85, 0.85, 0.86]
6,6,7,[0.86, 0.84, 0.85, 0.85]
6,6,8,[0.69, 0.68, 0.69, 0.7]
6,6,9,[0.72, 0.73, 0.73, 0.73]
6,6,10,[0.63, 0.62, 0.64]
6,7,0,[0.87, 0.88, 0.89, 0.9]
6,7,1,[0.92, 0.9, 0.87, 0.88]
6,7,2,[0.98, 0.99, 0.99]
6,7,3,[0.97, 0.98, 0.98, 0.98]
6,7,4,[0.9, 0.9, 0.91]
6,7,5,[0.9, 0.92, 0.92]
6,7,6,[0.84, 0.86, 0.86, 0.86]
6,7,7,[0.78, 0.78, 0.78, 0.78]
6,7,8,[0.72, 0.73, 0.74, 0.74]
6,7,9,[0.65, 0.62, 0.61, 0.61]
6,7,10,[0.46, 0.49, 0.52, 0.55]
6,8,0,[0.99, 0.96, 0.93, 0.93]
6,8,1,[0.82, 0.88, 0.9, 0.89]
6,8,2,[0.99, 0.99, 0.99, 0.99]
6,8,3,[0.97, 0.96, 0.96, 0.96]
6,8,4,[0.88, 0.89, 0.9, 0.9]
6,8,5,[0.85, 0.79, 0.76, 0.75]
6,8,6,[0.8, 0.79, 0.78, 0.78]
6,8,7,[0.68, 0.68, 0.69, 0.69]
6,8,8,[0.68, 0.67, 0.67, 0.67]
6,8,9,[0.47, 0.48, 0.5, 0.51]
6,8,10,[0.53, 0.52, 0.53, 0.54]
6,9,0,[0.95, 0.94, 0.95, 0.95]
6,9,1,[1.0, 1.0, 0.97, 0.96]
6,9,2,[0.91, 0.93, 0.94, 0.95]
6,9,3,[0.92, 0.92, 0.92, 0.91]
6,9,4,[0.84, 0.85, 0.83, 0.81]
6,9,5,[0.76, 0.75, 0.74, 0.74]
6,9,6,[0.56, 0.61, 0.64, 0.65]
6,9,7,[0.61, 0.62, 0.61, 0.61]
6,9,8,[0.53, 0.55, 0.54, 0.54]
6,9,9,[0.43, 0.46, 0.48, 0.49]
6,9,10,[0.48, 0.47, 0.47, 0.48]
6,10,0,[0.91, 0.94, 0.94, 0.94]
6,10,1,[0.97, 0.92, 0.9, 0.88]
6,10,2,[0.93, 0.93, 0.93, 0.93]
6,10,3,[0.82, 0.84, 0.85]
6,10,4,[0.76, 0.77, 0.77]
6,10,5,[0.58, 0.6, 0.61]
6,10,6,[0.6, 0.59, 0.58, 0.58]
6,10,7,[0.41, 0.41, 0.43, 0.45]
6,10,8,[0.46, 0.47, 0.49, 0.49]
6,10,9,[0.41, 0.43, 0.43, 0.43]
6,10,10,[0.37, 0.38, 0.38, 0.38]
7,0,0,[0.95, 0.96, 0.97, 0.97]
7,0,1,[0.93, 0.95, 0.95]
7,0,2,[0.95, 0.96, 0.97, 0.97]
7,0,3,[0.99, 0.98, 0.98]
7,0,4,[0.98, 0.96, 0.96, 0.96]
7,0,5,[0.99, 0.99, 0.99]
7,0,6,[1.0, 0.99, 0.98, 0.98]
7,0,7,[0.95, 0.96, 0.97]
7,0,8,[0.97, 0.97, 0.97]
7,0,9,[0.99, 0.98, 0.96, 0.95]
7,0,10,[0.92, 0.92, 0.93, 0.93]
7,1,0,[0.92, 0.93, 0.94, 0.94]
7,1,1,[0.91, 0.93, 0.95]
7,1,2,[0.86, 0.89, 0.88]
7,1,3,[0.93, 0.93, 0.93, 0.92]
7,1,4,[0.94, 0.91, 0.91, 0.92]
7,1,5,[0.98, 0.93, 0.9, 0.89]
7,1,6,[0.91, 0.92, 0.89, 0.89]
7,1,7,[1.0, 1.0, 1.0, 1.0]
7,1,8,[0.93, 0.88, 0.88, 0.88]
7,1,9,[0.68, 0.73, 0.77, 0.79]
7,1,10,[0.93, 0.89, 0.88, 0.86]
7,2,0,[0.94, 0.94, 0.93, 0.93]
7,2,1,[0.87, 0.87, 0.88, 0.89]
7,2,2,[0.85, 0.87, 0.89, 0.9]
7,2,3,[0.87, 0.91, 0.93, 0.94]
7,2,4,[1.0, 0.99, 0.97, 0.94]
7,2,5,[1.0, 0.97, 0.97, 0.96]
7,2,6,[0.9, 0.82, 0.83, 0.85]
7,2,7,[0.75, 0.83, 0.87, 0.9]
7,2,8,[0.99, 0.99, 0.99, 0.99]
7,2,9,[0.97, 0.97, 0.97, 0.97]
7,2,10,[0.98, 0.93, 0.93, 0.93]
7,3,0,[0.9, 0.9, 0.9, 0.9]
7,3,1,[0.95, 0.92, 0.9, 0.89]
7,3,2,[0.88, 0.87, 0.88, 0.88]
7,3,3,[1.0, 0.93, 0.91]
7,3,4,[0.84, 0.89, 0.89, 0.9]
7,3,5,[0.98, 0.98, 0.98, 0.98]
7,3,6,[0.97, 0.97, 0.98, 0.98]
7,3,7,[0.92, 0.92, 0.92, 0.92]
7,3,8,[0.94, 0.92, 0.91, 0.91]
7,3,9,[0.73, 0.77, 0.8]
7,3,10,[0.87, 0.84, 0.83, 0.81]
7,4,0,[0.96, 0.97, 0.97, 0.97]
7,4,1,[1.0, 0.98, 0.96, 0.95]
7,4,2,[0.81, 0.85, 0.88, 0.9]
7,4,3,[0.99, 0.99, 0.97, 0.93]
7,4,4,[0.98, 0.98, 0.98, 0.97]
7,4,5,[0.91, 0.92, 0.91, 0.87]
7,4,6,[0.91, 0.89, 0.88, 0.88]
7,4,7,[0.77, 0.79, 0.79, 0.78]
7,4,8,[0.74, 0.71, 0.71, 0.71]
7,4,9,[0.69, 0.7, 0.71, 0.71]
7,4,10,[0.6, 0.62, 0.63, 0.63]
7,5,0,[1.0, 0.98, 0.98]
7,5,1,[0.99, 0.96, 0.96]
7,5,2,[0.99, 0.99, 0.99, 0.99]
7,5,3,[0.97, 0.97, 0.96, 0.96]
7,5,4,[0.89, 0.9, 0.88, 0.88]
7,5,5,[0.71, 0.77, 0.79, 0.8]
7,5,6,[0.64, 0.64, 0.65, 0.67]
7,5,7,[0.66, 0.65, 0.65, 0.65]
7,5,8,[0.61, 0.6, 0.61, 0.62]
7,5,9,[0.56, 0.57, 0.58, 0.58]
7,5,10,[0.56, 0.55, 0.55, 0.55]
7,6,0,[0.91, 0.9, 0.88, 0.88]
7,6,1,[0.95, 0.96, 0.91, 0.89]
7,6,2,[0.98, 0.97, 0.97, 0.97]
7,6,3,[0.93, 0.92, 0.92, 0.91]
7,6,4,[0.82, 0.81, 0.8, 0.79]
7,6,5,[0.69, 0.7, 0.71, 0.72]
7,6,6,[0.61, 0.64, 0.65, 0.65]
7,6,7,[0.58, 0.58, 0.59]
7,6,8,[0.55, 0.55, 0.55]
7,6,9,[0.49, 0.49, 0.5, 0.5]
7,6,10,[0.47, 0.47, 0.48, 0.48]
7,7,0,[0.85, 0.9, 0.92, 0.92]
7,7,1,[0.98, 0.97, 0.98]
7,7,2,[0.92, 0.92, 0.92, 0.92]
7,7,3,[0.81, 0.84, 0.85, 0.84]
7,7,4,[0.67, 0.7, 0.7, 0.7]
7,7,5,[0.51, 0.56, 0.59, 0.61]
7,7,6,[0.63, 0.6, 0.59, 0.59]
7,7,7,[0.53, 0.54, 0.54, 0.54]
7,7,8,[0.51, 0.5, 0.49]
7,7,9,[0.43, 0.44, 0.45, 0.46]
7,7,10,[0.42, 0.42, 0.42, 0.42]
7,8,0,[0.93, 0.89, 0.89, 0.88]
7,8,1,[0.99, 0.98, 0.97, 0.97]
7,8,2,[0.9, 0.89, 0.9, 0.9]
7,8,3,[0.76, 0.74, 0.74, 0.75]
7,8,4,[0.59, 0.61, 0.61]
7,8,5,[0.55, 0.55, 0.56, 0.57]
7,8,6,[0.4, 0.4, 0.42, 0.43]
7,8,7,[0.49, 0.48, 0.47, 0.46]
7,8,8,[0.47, 0.46, 0.46, 0.45]
7,8,9,[0.4, 0.4, 0.41, 0.41]
7,8,10,[0.33, 0.33, 0.34, 0.34]
7,9,0,[0.98, 0.96, 0.96, 0.95]
7,9,1,[0.98, 0.97, 0.97, 0.97]
7,9,2,[0.84, 0.85, 0.85, 0.85]
7,9,3,[0.6, 0.63, 0.65, 0.66]
7,9,4,[0.65, 0.62, 0.61, 0.61]
7,9,5,[0.51, 0.52, 0.53, 0.53]
7,9,6,[0.52, 0.51, 0.5]
7,9,7,[0.42, 0.43, 0.44, 0.43]
7,9,8,[0.34, 0.33, 0.32, 0.31]
7,9,9,[0.32, 0.32, 0.32, 0.32]
7,9,10,[0.32, 0.31, 0.3, 0.3]
7,10,0,[0.99, 0.99, 0.99, 0.97]
7,10,1,[0.88, 0.9, 0.9]
7,10,2,[0.79, 0.78, 0.77]
7,10,3,[0.65, 0.65, 0.65, 0.64]
7,10,4,[0.54, 0.51, 0.51, 0.52]
7,10,5,[0.44, 0.44, 0.45, 0.46]
7,10,6,[0.36, 0.39, 0.4, 0.4]
7,10,7,[0.28, 0.28, 0.3, 0.31]
7,10,8,[0.31, 0.31, 0.31, 0.32]
7,10,9,[0.3, 0.31, 0.31]
7,10,10,[0.3, 0.3, 0.29, 0.29]
8,0,0,[1.0, 1.0, 1.0, 1.0]
8,0,1,[0.99, 0.99, 0.99, 0.99]
8,0,2,[0.98, 0.98, 0.98, 0.98]
8,0,3,[0.99, 1.0, 1.0, 1.0]
8,0,4,[0.99, 0.99, 0.99, 0.99]
8,0,5,[1.0, 1.0, 0.99, 0.99]
8,0,6,[1.0, 1.0, 1.0]
8,0,7,[0.99, 0.99, 1.0]
8,0,8,[0.99, 0.98, 0.99, 0.99]
8,0,9,[1.0, 1.0, 0.99, 0.99]
8,0,10,[1.0, 1.0, 1.0, 1.0]
8,1,0,[0.98, 0.98, 0.98, 0.98]
8,1,1,[0.98, 0.98, 0.99, 0.99]
8,1,2,[0.96, 0.96, 0.97, 0.97]
8,1,3,[1.0, 0.96, 0.96, 0.96]
8,1,4,[0.93, 0.95, 0.95, 0.95]
8,1,5,[0.89, 0.9, 0.9]
8,1,6,[1.0, 1.0, 0.98, 0.98]
8,1,7,[0.97, 0.96, 0.96]
8,1,8,[0.94, 0.96, 0.97]
8,1,9,[0.96, 0.97, 0.97, 0.97]
8,1,10,[0.99, 0.99, 0.99, 1.0]
8,2,0,[0.98, 0.99, 0.99, 0.99]
8,2,1,[0.97, 0.98, 0.97]
8,2,2,[0.99, 0.99, 0.99, 0.99]
8,2,3,[0.99, 0.99, 0.99, 0.99]
8,2,4,[0.91, 0.91, 0.91, 0.92]
8,2,5,[0.9, 0.92, 0.93, 0.94]
8,2,6,[0.94, 0.94, 0.95, 0.96]
8,2,7,[0.92, 0.94, 0.94, 0.95]
8,2,8,[0.93, 0.95, 0.95, 0.94]
8,2,9,[0.92, 0.94, 0.96, 0.95]
8,2,10,[0.99, 0.97, 0.95, 0.95]
8,3,0,[0.99, 0.99, 0.99, 0.98]
8,3,1,[0.91, 0.94, 0.94, 0.95]
8,3,2,[0.99, 0.98, 0.98, 0.98]
8,3,3,[0.99, 0.99, 0.99, 0.99]
8,3,4,[0.92, 0.95, 0.96, 0.97]
8,3,5,[1.0, 1.0, 0.98]
8,3,6,[0.96, 0.93, 0.92, 0.92]
8,3,7,[0.94, 0.94, 0.93, 0.92]
8,3,8,[0.99, 0.99, 0.97, 0.95]
8,3,9,[0.91, 0.89, 0.88]
8,3,10,[0.99, 0.99, 1.0, 1.0]
8,4,0,[0.96, 0.95, 0.96, 0.96]
8,4,1,[0.87, 0.88, 0.9, 0.92]
8,4,2,[0.96, 0.95, 0.94]
8,4,3,[1.0, 1.0, 1.0]
8,4,4,[0.99, 0.99, 1.0, 1.0]
8,4,5,[1.0, 0.96, 0.96, 0.96]
8,4,6,[0.89, 0.88, 0.9, 0.91]
8,4,7,[0.97, 0.98, 0.99, 0.99]
8,4,8,[0.87, 0.91, 0.93, 0.95]
8,4,9,[0.93, 0.91, 0.92]
8,4,10,[0.95, 0.96, 0.97]
8,5,0,[0.99, 0.99, 0.99, 0.99]
8,5,1,[0.88, 0.89, 0.89, 0.89]
8,5,2,[0.82, 0.87, 0.89, 0.91]
8,5,3,[0.98, 0.99, 0.97]
8,5,4,[0.9, 0.92, 0.94]
8,5,5,[0.91, 0.92, 0.89]
8,5,6,[0.99, 0.96, 0.96]
8,5,7,[0.99, 0.99, 1.0, 1.0]
8,5,8,[0.99, 1.0, 1.0, 1.0]
8,5,9,[0.99, 0.96, 0.96]
8,5,10,[0.99, 0.99, 0.99, 0.99]
8,6,0,[0.9, 0.93, 0.94, 0.95]
8,6,1,[0.96, 0.95, 0.96, 0.96]
8,6,2,[0.95, 0.94, 0.93]
8,6,3,[0.99, 0.99, 0.99]
8,6,4,[0.93, 0.9, 0.91, 0.92]
8,6,5,[0.87, 0.91, 0.93, 0.95]
8,6,6,[0.99, 0.99, 0.95, 0.93]
8,6,7,[1.0, 1.0, 0.97]
8,6,8,[0.98, 0.98, 0.98, 0.98]
8,6,9,[0.96, 0.97, 0.97, 0.98]
8,6,10,[0.98, 0.97, 0.96, 0.96]
8,7,0,[0.94, 0.94, 0.95, 0.95]
8,7,1,[0.88, 0.92, 0.93, 0.94]
8,7,2,[0.87, 0.84, 0.86, 0.88]
8,7,3,[0.9, 0.93, 0.93, 0.94]
8,7,4,[0.99, 0.96, 0.96, 0.96]
8,7,5,[0.73, 0.8, 0.82, 0.84]
8,7,6,[0.99, 0.99, 0.99, 0.99]
8,7,7,[0.97, 0.98, 0.98, 0.98]
8,7,8,[0.96, 0.95, 0.95, 0.95]
8,7,9,[0.95, 0.95, 0.96, 0.96]
8,7,10,[0.97, 0.96, 0.96, 0.96]
8,8,0,[0.98, 0.98, 0.98, 0.98]
8,8,1,[0.94, 0.94, 0.93]
8,8,2,[0.9, 0.93, 0.95]
